subject_id,session_id,ear,event_id,sentence_type,sentence_id,label_id,domain,repeat_id,start_time,end_time
sub_26,267_2509366668,left,30,non_semantic,nonsem_006,5,normal,1,230.33333333333334,236.7
sub_26,267_2509366668,left,31,non_semantic,nonsem_006,5,normal,2,237.06666666666666,243.36666666666667
sub_26,267_2509366668,left,32,non_semantic,nonsem_006,5,whisper,1,243.83333333333334,250.73333333333332
sub_26,267_2509366668,left,33,non_semantic,nonsem_006,5,whisper,2,251.5,257.96666666666664
sub_26,267_2509366668,left,36,non_semantic,nonsem_007,6,normal,1,258.06666666666666,264.1666666666667
sub_26,267_2509366668,left,37,non_semantic,nonsem_007,6,normal,2,264.8666666666667,270.9
sub_26,267_2509366668,left,38,non_semantic,nonsem_007,6,whisper,1,272.1333333333333,278.73333333333335
sub_26,267_2509366668,left,39,non_semantic,nonsem_007,6,whisper,2,278.8,285.9
sub_26,267_2509366668,left,42,non_semantic,nonsem_008,7,normal,1,297.1666666666667,303.76666666666665
sub_26,267_2509366668,left,43,non_semantic,nonsem_008,7,normal,2,304.46666666666664,310.43333333333334
sub_26,267_2509366668,left,44,non_semantic,nonsem_008,7,whisper,1,310.5,319.06666666666666
sub_26,267_2509366668,left,45,non_semantic,nonsem_008,7,whisper,2,319.8333333333333,326.53333333333336
sub_26,267_2509366668,left,48,non_semantic,nonsem_009,8,normal,1,335.6666666666667,341.03333333333336
sub_26,267_2509366668,left,49,non_semantic,nonsem_009,8,normal,2,341.6333333333333,347.06666666666666
sub_26,267_2509366668,left,50,non_semantic,nonsem_009,8,whisper,1,347.3666666666667,353.2
sub_26,267_2509366668,left,51,non_semantic,nonsem_009,8,whisper,2,353.43333333333334,358.03333333333336
sub_26,267_2509366668,left,54,non_semantic,nonsem_010,9,normal,1,372.43333333333334,377.73333333333335
sub_26,267_2509366668,left,55,non_semantic,nonsem_010,9,normal,2,378.53333333333336,383.5
sub_26,267_2509366668,left,56,non_semantic,nonsem_010,9,whisper,1,383.73333333333335,389.5
sub_26,267_2509366668,left,57,non_semantic,nonsem_010,9,whisper,2,389.8333333333333,395.4
sub_26,267_2509366668,left,60,non_semantic,nonsem_011,10,normal,1,408.9,414.2
sub_26,267_2509366668,left,61,non_semantic,nonsem_011,10,whisper,1,415.06666666666666,422.06666666666666
sub_26,267_2509366668,left,63,non_semantic,nonsem_012,11,normal,1,427.5,432.8
sub_26,267_2509366668,left,64,non_semantic,nonsem_012,11,whisper,1,433.1,439.2
sub_26,267_2509366668,left,66,non_semantic,nonsem_013,12,normal,1,444.53333333333336,449.3666666666667
sub_26,267_2509366668,left,67,non_semantic,nonsem_013,12,whisper,1,449.43333333333334,455.3666666666667
sub_26,267_2509366668,left,69,non_semantic,nonsem_014,13,normal,1,461.0,466.8333333333333
sub_26,267_2509366668,left,70,non_semantic,nonsem_014,13,whisper,1,467.0,475.1666666666667
sub_26,267_2509366668,left,72,non_semantic,nonsem_015,14,normal,1,479.76666666666665,484.73333333333335
sub_26,267_2509366668,left,73,non_semantic,nonsem_015,14,whisper,1,484.8,492.0
sub_26,267_2509366668,left,75,non_semantic,nonsem_016,15,normal,1,496.76666666666665,502.0
sub_26,267_2509366668,left,76,non_semantic,nonsem_016,15,whisper,1,502.06666666666666,505.1333333333333
sub_26,267_2509366668,left,78,non_semantic,nonsem_017,16,normal,1,505.23333333333335,520.1333333333333
sub_26,267_2509366668,left,79,non_semantic,nonsem_017,16,whisper,1,520.2,527.2
sub_26,267_2509366668,left,81,non_semantic,nonsem_018,17,normal,1,530.3,535.0666666666667
sub_26,267_2509366668,left,82,non_semantic,nonsem_018,17,whisper,1,535.2,542.1
sub_26,267_2509366668,left,84,non_semantic,nonsem_019,18,normal,1,544.6,548.7666666666667
sub_26,267_2509366668,left,85,non_semantic,nonsem_019,18,whisper,1,548.8333333333334,555.0666666666667
sub_26,267_2509366668,left,87,non_semantic,nonsem_020,19,normal,1,558.9,563.3333333333334
sub_26,267_2509366668,left,88,non_semantic,nonsem_020,19,whisper,1,563.4333333333333,568.3333333333334
sub_29,297_3730025390,left,0,non_semantic,nonsem_001,0,normal,1,6.1,11.933333333333334
sub_29,297_3730025390,left,1,non_semantic,nonsem_001,0,normal,2,13.266666666666667,19.066666666666666
sub_29,297_3730025390,left,2,non_semantic,nonsem_001,0,whisper,1,19.466666666666665,25.8
sub_29,297_3730025390,left,3,non_semantic,nonsem_001,0,whisper,2,25.833333333333332,32.36666666666667
sub_29,297_3730025390,left,4,non_semantic,nonsem_001,0,silent,1,32.766666666666666,38.86666666666667
sub_29,297_3730025390,left,5,non_semantic,nonsem_001,0,silent,2,39.266666666666666,45.333333333333336
sub_29,297_3730025390,left,6,non_semantic,nonsem_002,1,normal,1,48.766666666666666,54.46666666666667
sub_29,297_3730025390,left,7,non_semantic,nonsem_002,1,normal,2,55.36666666666667,60.766666666666666
sub_29,297_3730025390,left,8,non_semantic,nonsem_002,1,whisper,1,61.4,67.56666666666666
sub_29,297_3730025390,left,9,non_semantic,nonsem_002,1,whisper,2,68.66666666666667,74.73333333333333
sub_29,297_3730025390,left,10,non_semantic,nonsem_002,1,silent,1,87.33333333333333,89.13333333333334
sub_29,297_3730025390,left,11,non_semantic,nonsem_002,1,silent,2,89.86666666666666,92.06666666666666
sub_29,297_3730025390,left,12,non_semantic,nonsem_003,2,normal,1,126.33333333333333,131.8
sub_29,297_3730025390,left,13,non_semantic,nonsem_003,2,normal,2,132.43333333333334,137.53333333333333
sub_29,297_3730025390,left,14,non_semantic,nonsem_003,2,whisper,1,138.5,144.43333333333334
sub_29,297_3730025390,left,15,non_semantic,nonsem_003,2,whisper,2,144.5,148.66666666666666
sub_29,297_3730025390,left,16,non_semantic,nonsem_003,2,silent,1,149.3,154.56666666666666
sub_29,297_3730025390,left,17,non_semantic,nonsem_003,2,silent,2,155.2,160.5
sub_29,297_3730025390,left,18,non_semantic,nonsem_004,3,normal,1,163.6,168.53333333333333
sub_29,297_3730025390,left,19,non_semantic,nonsem_004,3,normal,2,169.26666666666668,173.73333333333332
sub_29,297_3730025390,left,20,non_semantic,nonsem_004,3,whisper,1,174.33333333333334,179.66666666666666
sub_29,297_3730025390,left,21,non_semantic,nonsem_004,3,whisper,2,179.86666666666667,184.3
sub_29,297_3730025390,left,22,non_semantic,nonsem_004,3,silent,1,184.9,189.6
sub_29,297_3730025390,left,23,non_semantic,nonsem_004,3,silent,2,190.2,194.9
sub_29,297_3730025390,left,24,non_semantic,nonsem_005,4,normal,1,196.53333333333333,201.43333333333334
sub_29,297_3730025390,left,25,non_semantic,nonsem_005,4,normal,2,202.16666666666666,206.53333333333333
sub_29,297_3730025390,left,26,non_semantic,nonsem_005,4,whisper,1,207.86666666666667,213.16666666666666
sub_29,297_3730025390,left,27,non_semantic,nonsem_005,4,whisper,2,213.23333333333332,218.13333333333333
sub_29,297_3730025390,left,28,non_semantic,nonsem_005,4,silent,1,218.86666666666667,223.76666666666668
sub_29,297_3730025390,left,29,non_semantic,nonsem_005,4,silent,2,224.5,229.4
sub_29,297_3730025390,left,30,non_semantic,nonsem_006,5,normal,1,230.1,234.26666666666668
sub_29,297_3730025390,left,31,non_semantic,nonsem_006,5,normal,2,234.76666666666668,238.96666666666667
sub_29,297_3730025390,left,32,non_semantic,nonsem_006,5,whisper,1,239.66666666666666,244.2
sub_29,297_3730025390,left,33,non_semantic,nonsem_006,5,whisper,2,244.36666666666667,248.63333333333333
sub_29,297_3730025390,left,34,non_semantic,nonsem_006,5,silent,1,249.13333333333333,253.36666666666667
sub_29,297_3730025390,left,35,non_semantic,nonsem_006,5,silent,2,253.86666666666667,258.1
sub_29,297_3730025390,left,36,non_semantic,nonsem_007,6,normal,1,260.1,264.3
sub_29,297_3730025390,left,37,non_semantic,nonsem_007,6,normal,2,265.0,269.3333333333333
sub_29,297_3730025390,left,38,non_semantic,nonsem_007,6,whisper,1,270.0,274.53333333333336
sub_29,297_3730025390,left,39,non_semantic,nonsem_007,6,whisper,2,274.6,279.03333333333336
sub_29,297_3730025390,left,40,non_semantic,nonsem_007,6,silent,1,281.6666666666667,282.6
sub_29,297_3730025390,left,41,non_semantic,nonsem_007,6,silent,2,284.2,285.1
sub_29,297_3730025390,left,42,non_semantic,nonsem_008,7,normal,1,290.2,294.56666666666666
sub_29,297_3730025390,left,43,non_semantic,nonsem_008,7,normal,2,295.1333333333333,299.2
sub_29,297_3730025390,left,44,non_semantic,nonsem_008,7,whisper,1,300.4,305.1333333333333
sub_29,297_3730025390,left,45,non_semantic,nonsem_008,7,whisper,2,305.23333333333335,309.8
sub_29,297_3730025390,left,46,non_semantic,nonsem_008,7,silent,1,310.3666666666667,314.8333333333333
sub_29,297_3730025390,left,47,non_semantic,nonsem_008,7,silent,2,315.4,319.8666666666667
sub_29,297_3730025390,left,48,non_semantic,nonsem_009,8,normal,1,334.7,337.8666666666667
sub_29,297_3730025390,left,49,non_semantic,nonsem_009,8,normal,2,338.3,341.1
sub_29,297_3730025390,left,50,non_semantic,nonsem_009,8,whisper,1,341.6666666666667,344.4
sub_29,297_3730025390,left,51,non_semantic,nonsem_009,8,whisper,2,344.43333333333334,347.6
sub_29,297_3730025390,left,52,non_semantic,nonsem_009,8,silent,1,348.03333333333336,351.03333333333336
sub_29,297_3730025390,left,53,non_semantic,nonsem_009,8,silent,2,351.46666666666664,354.43333333333334
sub_29,297_3730025390,left,54,non_semantic,nonsem_010,9,normal,1,360.96666666666664,364.46666666666664
sub_29,297_3730025390,left,55,non_semantic,nonsem_010,9,normal,2,365.3,368.8333333333333
sub_29,297_3730025390,left,56,non_semantic,nonsem_010,9,whisper,1,370.03333333333336,373.2
sub_29,297_3730025390,left,57,non_semantic,nonsem_010,9,whisper,2,374.23333333333335,377.43333333333334
sub_29,297_3730025390,left,58,non_semantic,nonsem_010,9,silent,1,378.46666666666664,381.8333333333333
sub_29,297_3730025390,left,59,non_semantic,nonsem_010,9,silent,2,382.8666666666667,386.2
sub_29,297_3730025390,left,60,non_semantic,nonsem_011,10,normal,1,405.53333333333336,409.03333333333336
sub_29,297_3730025390,left,61,non_semantic,nonsem_011,10,whisper,1,409.8,412.9
sub_29,297_3730025390,left,62,non_semantic,nonsem_011,10,silent,1,413.26666666666665,417.73333333333335
sub_29,297_3730025390,left,63,non_semantic,nonsem_012,11,normal,1,429.3333333333333,433.0
sub_29,297_3730025390,left,64,non_semantic,nonsem_012,11,whisper,1,433.26666666666665,436.3666666666667
sub_29,297_3730025390,left,65,non_semantic,nonsem_012,11,silent,1,436.6333333333333,440.0
sub_29,297_3730025390,left,66,non_semantic,nonsem_013,12,normal,1,446.8666666666667,450.96666666666664
sub_29,297_3730025390,left,67,non_semantic,nonsem_013,12,whisper,1,451.43333333333334,455.1666666666667
sub_29,297_3730025390,left,68,non_semantic,nonsem_013,12,silent,1,455.6333333333333,459.56666666666666
sub_29,297_3730025390,left,69,non_semantic,nonsem_014,13,normal,1,460.6666666666667,464.23333333333335
sub_29,297_3730025390,left,70,non_semantic,nonsem_014,13,whisper,1,464.9,468.6
sub_29,297_3730025390,left,71,non_semantic,nonsem_014,13,silent,1,469.26666666666665,472.9
sub_29,297_3730025390,left,72,non_semantic,nonsem_015,14,normal,1,477.1,480.76666666666665
sub_29,297_3730025390,left,73,non_semantic,nonsem_015,14,whisper,1,482.2,485.6
sub_29,297_3730025390,left,74,non_semantic,nonsem_015,14,silent,1,487.03333333333336,490.56666666666666
sub_29,297_3730025390,left,75,non_semantic,nonsem_016,15,normal,1,491.73333333333335,495.5
sub_29,297_3730025390,left,76,non_semantic,nonsem_016,15,whisper,1,496.06666666666666,499.6
sub_29,297_3730025390,left,77,non_semantic,nonsem_016,15,silent,1,502.06666666666666,503.3333333333333
sub_29,297_3730025390,left,78,non_semantic,nonsem_017,16,normal,1,505.1,508.0
sub_29,297_3730025390,left,79,non_semantic,nonsem_017,16,whisper,1,508.6666666666667,511.23333333333335
sub_29,297_3730025390,left,80,non_semantic,nonsem_017,16,silent,1,515.0,516.0
sub_29,297_3730025390,left,81,non_semantic,nonsem_018,17,normal,1,517.4333333333333,520.6
sub_29,297_3730025390,left,82,non_semantic,nonsem_018,17,whisper,1,522.1,525.3
sub_29,297_3730025390,left,83,non_semantic,nonsem_018,17,silent,1,526.8,530.0
sub_29,297_3730025390,left,84,non_semantic,nonsem_019,18,normal,1,531.3333333333334,535.1666666666666
sub_29,297_3730025390,left,85,non_semantic,nonsem_019,18,whisper,1,535.4333333333333,539.0333333333333
sub_29,297_3730025390,left,86,non_semantic,nonsem_019,18,silent,1,539.3,543.0
sub_29,297_3730025390,left,87,non_semantic,nonsem_020,19,normal,1,546.0333333333333,549.5
sub_29,297_3730025390,left,88,non_semantic,nonsem_020,19,whisper,1,550.3,553.5
sub_29,297_3730025390,left,89,non_semantic,nonsem_020,19,silent,1,554.3,557.6333333333333
sub_29,298_4429227752,left,90,semantic,sem_001,20,normal,1,4.033333333333333,7.966666666666667
sub_29,298_4429227752,left,91,semantic,sem_001,20,whisper,1,8.066666666666666,12.733333333333333
sub_29,298_4429227752,left,92,semantic,sem_001,20,silent,1,12.866666666666667,17.166666666666668
sub_29,298_4429227752,left,93,semantic,sem_002,21,normal,1,20.466666666666665,23.566666666666666
sub_29,298_4429227752,left,94,semantic,sem_002,21,whisper,1,24.2,27.5
sub_29,298_4429227752,left,95,semantic,sem_002,21,silent,1,28.133333333333333,31.333333333333332
sub_29,298_4429227752,left,96,semantic,sem_003,22,normal,1,34.3,37.53333333333333
sub_29,298_4429227752,left,97,semantic,sem_003,22,whisper,1,38.43333333333333,41.666666666666664
sub_29,298_4429227752,left,98,semantic,sem_003,22,silent,1,45.333333333333336,46.0
sub_29,298_4429227752,left,99,semantic,sem_004,23,normal,1,47.36666666666667,50.13333333333333
sub_29,298_4429227752,left,100,semantic,sem_004,23,whisper,1,50.86666666666667,53.766666666666666
sub_29,298_4429227752,left,101,semantic,sem_004,23,silent,1,57.8,58.666666666666664
sub_29,298_4429227752,left,102,semantic,sem_005,24,normal,1,59.666666666666664,63.53333333333333
sub_29,298_4429227752,left,103,semantic,sem_005,24,whisper,1,64.1,68.7
sub_29,298_4429227752,left,104,semantic,sem_005,24,silent,1,69.26666666666667,73.5
sub_29,298_4429227752,left,105,semantic,sem_006,25,normal,1,75.13333333333334,79.23333333333333
sub_29,298_4429227752,left,106,semantic,sem_006,25,whisper,1,79.7,84.56666666666666
sub_29,298_4429227752,left,107,semantic,sem_006,25,silent,1,86.0,88.4
sub_29,298_4429227752,left,108,semantic,sem_007,26,normal,1,89.93333333333334,93.2
sub_29,298_4429227752,left,109,semantic,sem_007,26,whisper,1,93.83333333333333,97.23333333333333
sub_29,298_4429227752,left,110,semantic,sem_007,26,silent,1,99.8,100.53333333333333
sub_29,298_4429227752,left,111,semantic,sem_008,27,normal,1,103.56666666666666,106.8
sub_29,298_4429227752,left,112,semantic,sem_008,27,whisper,1,107.66666666666667,110.86666666666666
sub_29,298_4429227752,left,113,semantic,sem_008,27,silent,1,111.73333333333333,114.93333333333334
sub_29,298_4429227752,left,114,semantic,sem_009,28,normal,1,116.76666666666667,121.4
sub_29,298_4429227752,left,115,semantic,sem_009,28,whisper,1,121.9,127.43333333333334
sub_29,298_4429227752,left,116,semantic,sem_009,28,silent,1,127.93333333333334,132.9
sub_29,298_4429227752,left,117,semantic,sem_010,29,normal,1,132.96666666666667,136.93333333333334
sub_29,298_4429227752,left,118,semantic,sem_010,29,whisper,1,137.33333333333334,141.23333333333332
sub_29,298_4429227752,left,119,semantic,sem_010,29,silent,1,144.46666666666667,146.33333333333334
sub_29,298_4429227752,left,120,semantic,sem_011,30,normal,1,148.63333333333333,152.4
sub_29,298_4429227752,left,121,semantic,sem_011,30,whisper,1,152.46666666666667,156.93333333333334
sub_29,298_4429227752,left,122,semantic,sem_011,30,silent,1,157.06666666666666,160.73333333333332
sub_29,298_4429227752,left,123,semantic,sem_012,31,normal,1,160.76666666666668,164.63333333333333
sub_29,298_4429227752,left,124,semantic,sem_012,31,whisper,1,164.93333333333334,169.56666666666666
sub_29,298_4429227752,left,125,semantic,sem_012,31,silent,1,171.4,172.2
sub_29,298_4429227752,left,126,semantic,sem_013,32,normal,1,174.86666666666667,178.36666666666667
sub_29,298_4429227752,left,127,semantic,sem_013,32,whisper,1,179.0,182.3
sub_29,298_4429227752,left,128,semantic,sem_013,32,silent,1,184.0,186.4
sub_29,298_4429227752,left,129,semantic,sem_014,33,normal,1,187.76666666666668,191.93333333333334
sub_29,298_4429227752,left,130,semantic,sem_014,33,whisper,1,192.26666666666668,197.23333333333332
sub_29,298_4429227752,left,131,semantic,sem_014,33,silent,1,197.56666666666666,202.13333333333333
sub_29,298_4429227752,left,132,semantic,sem_015,34,normal,1,203.2,206.26666666666668
sub_29,298_4429227752,left,133,semantic,sem_015,34,whisper,1,206.33333333333334,209.83333333333334
sub_29,298_4429227752,left,134,semantic,sem_015,34,silent,1,212.13333333333333,214.6
sub_29,298_4429227752,left,135,semantic,sem_016,35,normal,1,215.2,218.0
sub_29,298_4429227752,left,136,semantic,sem_016,35,whisper,1,218.4,221.3
sub_29,298_4429227752,left,137,semantic,sem_016,35,silent,1,225.0,225.53333333333333
sub_31,317_2776345825,left,0,non_semantic,nonsem_001,0,normal,1,4.433333333333334,7.933333333333334
sub_31,317_2776345825,left,1,non_semantic,nonsem_001,0,normal,2,10.3,13.733333333333333
sub_31,317_2776345825,left,2,non_semantic,nonsem_001,0,whisper,1,13.8,18.833333333333332
sub_31,317_2776345825,left,3,non_semantic,nonsem_001,0,whisper,2,18.866666666666667,22.733333333333334
sub_31,317_2776345825,left,4,non_semantic,nonsem_001,0,silent,1,22.866666666666667,26.533333333333335
sub_31,317_2776345825,left,5,non_semantic,nonsem_001,0,silent,2,26.666666666666668,30.333333333333332
sub_31,317_2776345825,left,6,non_semantic,nonsem_002,1,normal,1,39.0,43.0
sub_31,317_2776345825,left,7,non_semantic,nonsem_002,1,normal,2,44.4,47.833333333333336
sub_31,317_2776345825,left,8,non_semantic,nonsem_002,1,whisper,1,47.9,52.5
sub_31,317_2776345825,left,9,non_semantic,nonsem_002,1,whisper,2,52.56666666666667,56.43333333333333
sub_31,317_2776345825,left,10,non_semantic,nonsem_002,1,silent,1,56.56666666666667,60.5
sub_31,317_2776345825,left,11,non_semantic,nonsem_002,1,silent,2,60.6,64.53333333333333
sub_31,317_2776345825,left,12,non_semantic,nonsem_003,2,normal,1,71.4,75.6
sub_31,317_2776345825,left,13,non_semantic,nonsem_003,2,normal,2,76.56666666666666,80.5
sub_31,317_2776345825,left,14,non_semantic,nonsem_003,2,whisper,1,80.7,85.26666666666667
sub_31,317_2776345825,left,15,non_semantic,nonsem_003,2,whisper,2,85.53333333333333,90.06666666666666
sub_31,317_2776345825,left,16,non_semantic,nonsem_003,2,silent,1,90.13333333333334,91.6
sub_31,317_2776345825,left,17,non_semantic,nonsem_003,2,silent,2,97.26666666666667,98.13333333333334
sub_31,317_2776345825,left,18,non_semantic,nonsem_004,3,normal,1,115.93333333333334,119.93333333333334
sub_31,317_2776345825,left,19,non_semantic,nonsem_004,3,normal,2,122.1,125.43333333333334
sub_31,317_2776345825,left,20,non_semantic,nonsem_004,3,whisper,1,125.6,129.93333333333334
sub_31,317_2776345825,left,21,non_semantic,nonsem_004,3,whisper,2,130.0,133.73333333333332
sub_31,317_2776345825,left,22,non_semantic,nonsem_004,3,silent,1,133.9,137.76666666666668
sub_31,317_2776345825,left,23,non_semantic,nonsem_004,3,silent,2,137.93333333333334,141.8
sub_31,317_2776345825,left,24,non_semantic,nonsem_005,4,normal,1,149.66666666666666,153.86666666666667
sub_31,317_2776345825,left,25,non_semantic,nonsem_005,4,normal,2,155.33333333333334,159.13333333333333
sub_31,317_2776345825,left,26,non_semantic,nonsem_005,4,whisper,1,159.33333333333334,163.9
sub_31,317_2776345825,left,27,non_semantic,nonsem_005,4,whisper,2,163.96666666666667,168.23333333333332
sub_31,317_2776345825,left,28,non_semantic,nonsem_005,4,silent,1,168.43333333333334,172.66666666666666
sub_31,317_2776345825,left,29,non_semantic,nonsem_005,4,silent,2,172.86666666666667,177.1
sub_31,317_2776345825,left,30,non_semantic,nonsem_006,5,normal,1,181.43333333333334,185.8
sub_31,317_2776345825,left,31,non_semantic,nonsem_006,5,normal,2,187.46666666666667,191.76666666666668
sub_31,317_2776345825,left,32,non_semantic,nonsem_006,5,whisper,1,192.3,197.03333333333333
sub_31,317_2776345825,left,33,non_semantic,nonsem_006,5,whisper,2,198.06666666666666,202.1
sub_31,317_2776345825,left,34,non_semantic,nonsem_006,5,silent,1,203.13333333333333,207.46666666666667
sub_31,317_2776345825,left,35,non_semantic,nonsem_006,5,silent,2,208.5,212.83333333333334
sub_31,317_2776345825,left,36,non_semantic,nonsem_007,6,normal,1,215.8,219.93333333333334
sub_31,317_2776345825,left,37,non_semantic,nonsem_007,6,normal,2,221.76666666666668,225.33333333333334
sub_31,317_2776345825,left,38,non_semantic,nonsem_007,6,whisper,1,225.4,229.86666666666667
sub_31,317_2776345825,left,39,non_semantic,nonsem_007,6,whisper,2,230.06666666666666,234.06666666666666
sub_31,317_2776345825,left,40,non_semantic,nonsem_007,6,silent,1,234.26666666666668,238.33333333333334
sub_31,317_2776345825,left,41,non_semantic,nonsem_007,6,silent,2,238.53333333333333,242.6
sub_31,317_2776345825,left,42,non_semantic,nonsem_008,7,normal,1,249.13333333333333,253.9
sub_31,317_2776345825,left,43,non_semantic,nonsem_008,7,normal,2,255.26666666666668,259.73333333333335
sub_31,317_2776345825,left,44,non_semantic,nonsem_008,7,whisper,1,259.8,265.1666666666667
sub_31,317_2776345825,left,45,non_semantic,nonsem_008,7,whisper,2,265.2,270.1333333333333
sub_31,317_2776345825,left,46,non_semantic,nonsem_008,7,silent,1,270.26666666666665,275.1
sub_31,317_2776345825,left,47,non_semantic,nonsem_008,7,silent,2,275.23333333333335,280.06666666666666
sub_31,317_2776345825,left,48,non_semantic,nonsem_009,8,normal,1,285.6666666666667,290.03333333333336
sub_31,317_2776345825,left,49,non_semantic,nonsem_009,8,normal,2,292.0,295.8333333333333
sub_31,317_2776345825,left,50,non_semantic,nonsem_009,8,whisper,1,296.96666666666664,301.1333333333333
sub_31,317_2776345825,left,51,non_semantic,nonsem_009,8,whisper,2,301.23333333333335,304.56666666666666
sub_31,317_2776345825,left,52,non_semantic,nonsem_009,8,silent,1,305.7,309.7
sub_31,317_2776345825,left,53,non_semantic,nonsem_009,8,silent,2,310.8333333333333,314.8333333333333
sub_31,317_2776345825,left,54,non_semantic,nonsem_010,9,normal,1,319.3333333333333,323.1666666666667
sub_31,317_2776345825,left,55,non_semantic,nonsem_010,9,normal,2,324.46666666666664,327.8666666666667
sub_31,317_2776345825,left,56,non_semantic,nonsem_010,9,whisper,1,327.93333333333334,332.1
sub_31,317_2776345825,left,57,non_semantic,nonsem_010,9,whisper,2,332.1333333333333,336.56666666666666
sub_31,317_2776345825,left,58,non_semantic,nonsem_010,9,silent,1,336.7,340.7
sub_31,317_2776345825,left,59,non_semantic,nonsem_010,9,silent,2,340.8,344.8
sub_31,317_2776345825,left,60,non_semantic,nonsem_011,10,normal,1,347.3333333333333,351.56666666666666
sub_31,317_2776345825,left,61,non_semantic,nonsem_011,10,whisper,1,352.8,357.6666666666667
sub_31,317_2776345825,left,62,non_semantic,nonsem_011,10,silent,1,363.46666666666664,365.53333333333336
sub_31,317_2776345825,left,63,non_semantic,nonsem_012,11,normal,1,365.53333333333336,369.56666666666666
sub_31,317_2776345825,left,64,non_semantic,nonsem_012,11,whisper,1,370.0,373.6666666666667
sub_31,317_2776345825,left,65,non_semantic,nonsem_012,11,silent,1,377.93333333333334,379.53333333333336
sub_31,317_2776345825,left,66,non_semantic,nonsem_013,12,normal,1,379.8,385.0
sub_31,317_2776345825,left,67,non_semantic,nonsem_013,12,whisper,1,385.06666666666666,391.03333333333336
sub_31,317_2776345825,left,68,non_semantic,nonsem_013,12,silent,1,393.73333333333335,395.06666666666666
sub_31,317_2776345825,left,69,non_semantic,nonsem_014,13,normal,1,396.8,400.8666666666667
sub_31,317_2776345825,left,70,non_semantic,nonsem_014,13,whisper,1,401.1,404.9
sub_31,317_2776345825,left,71,non_semantic,nonsem_014,13,silent,1,405.1333333333333,409.06666666666666
sub_31,317_2776345825,left,72,non_semantic,nonsem_015,14,normal,1,412.03333333333336,415.43333333333334
sub_31,317_2776345825,left,73,non_semantic,nonsem_015,14,whisper,1,415.56666666666666,420.5
sub_31,317_2776345825,left,74,non_semantic,nonsem_015,14,silent,1,422.6666666666667,424.03333333333336
sub_31,317_2776345825,left,75,non_semantic,nonsem_016,15,normal,1,426.73333333333335,430.73333333333335
sub_31,317_2776345825,left,76,non_semantic,nonsem_016,15,whisper,1,430.8,435.4
sub_31,317_2776345825,left,77,non_semantic,nonsem_016,15,silent,1,435.53333333333336,439.8333333333333
sub_31,317_2776345825,left,78,non_semantic,nonsem_017,16,normal,1,442.73333333333335,446.3
sub_31,317_2776345825,left,79,non_semantic,nonsem_017,16,whisper,1,446.3666666666667,451.1
sub_31,317_2776345825,left,80,non_semantic,nonsem_017,16,silent,1,451.8666666666667,453.1
sub_31,317_2776345825,left,81,non_semantic,nonsem_018,17,normal,1,456.56666666666666,460.03333333333336
sub_31,317_2776345825,left,82,non_semantic,nonsem_018,17,whisper,1,460.4,464.3666666666667
sub_31,317_2776345825,left,83,non_semantic,nonsem_018,17,silent,1,468.93333333333334,470.73333333333335
sub_31,317_2776345825,left,84,non_semantic,nonsem_019,18,normal,1,470.76666666666665,473.73333333333335
sub_31,317_2776345825,left,85,non_semantic,nonsem_019,18,whisper,1,473.8,477.3666666666667
sub_31,317_2776345825,left,86,non_semantic,nonsem_019,18,silent,1,477.5,480.76666666666665
sub_31,317_2776345825,left,87,non_semantic,nonsem_020,19,normal,1,484.23333333333335,487.96666666666664
sub_31,317_2776345825,left,88,non_semantic,nonsem_020,19,whisper,1,488.1,491.8666666666667
sub_31,317_2776345825,left,89,non_semantic,nonsem_020,19,silent,1,492.0,495.73333333333335
sub_31,318_3340926727,left,90,semantic,sem_001,20,normal,1,5.8,9.066666666666666
sub_31,318_3340926727,left,91,semantic,sem_001,20,whisper,1,9.333333333333334,13.233333333333333
sub_31,318_3340926727,left,92,semantic,sem_001,20,silent,1,13.5,17.066666666666666
sub_31,318_3340926727,left,93,semantic,sem_002,21,normal,1,24.8,27.266666666666666
sub_31,318_3340926727,left,94,semantic,sem_002,21,whisper,1,27.333333333333332,30.7
sub_31,318_3340926727,left,95,semantic,sem_002,21,silent,1,30.833333333333332,33.733333333333334
sub_31,318_3340926727,left,96,semantic,sem_003,22,normal,1,40.233333333333334,42.9
sub_31,318_3340926727,left,97,semantic,sem_003,22,whisper,1,44.4,47.0
sub_31,318_3340926727,left,98,semantic,sem_003,22,silent,1,48.5,51.13333333333333
sub_31,318_3340926727,left,99,semantic,sem_004,23,normal,1,54.5,56.833333333333336
sub_31,318_3340926727,left,100,semantic,sem_004,23,whisper,1,56.9,60.06666666666667
sub_31,318_3340926727,left,101,semantic,sem_004,23,silent,1,60.2,62.93333333333333
sub_31,318_3340926727,left,102,semantic,sem_005,24,normal,1,68.33333333333333,71.33333333333333
sub_31,318_3340926727,left,103,semantic,sem_005,24,whisper,1,72.06666666666666,74.9
sub_31,318_3340926727,left,104,semantic,sem_005,24,silent,1,76.4,77.26666666666667
sub_31,318_3340926727,left,105,semantic,sem_006,25,normal,1,82.23333333333333,84.63333333333334
sub_31,318_3340926727,left,106,semantic,sem_006,25,whisper,1,85.96666666666667,88.8
sub_31,318_3340926727,left,107,semantic,sem_006,25,silent,1,95.2,96.33333333333333
